date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,
2014-05-15,Maize (white) - Retail,KG,cereals and tubers,888.0,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2014-06-15,Maize (white) - Retail,KG,cereals and tubers,900.0,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2014-07-15,Maize (white) - Retail,KG,cereals and tubers,800.0,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2014-08-15,Maize (white) - Retail,KG,cereals and tubers,600.0,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2014-09-15,Maize (white) - Retail,KG,cereals and tubers,600.0,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2014-10-15,Maize (white) - Retail,KG,cereals and tubers,588.0,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2014-11-15,Maize (white) - Retail,KG,cereals and tubers,487.5,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2014-12-15,Maize (white) - Retail,KG,cereals and tubers,500.0,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2015-01-15,Maize (white) - Retail,KG,cereals and tubers,550.0,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2015-02-15,Maize (white) - Retail,KG,cereals and tubers,600.0,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2015-03-15,Maize (white) - Retail,KG,cereals and tubers,650.0,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2015-04-15,Maize (white) - Retail,KG,cereals and tubers,550.0,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2015-05-15,Maize (white) - Retail,KG,cereals and tubers,1000.0,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2015-06-15,Maize (white) - Retail,KG,cereals and tubers,933.0,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2015-07-15,Maize (white) - Retail,KG,cereals and tubers,988.0,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2015-08-15,Maize (white) - Retail,KG,cereals and tubers,1000.0,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2015-09-15,Maize (white) - Retail,KG,cereals and tubers,825.0,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2015-10-15,Maize (white) - Retail,KG,cereals and tubers,700.0,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2015-11-15,Maize (white) - Retail,KG,cereals and tubers,1000.0,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2015-12-15,Maize (white) - Retail,KG,cereals and tubers,900.0,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2016-01-15,Maize (white) - Retail,KG,cereals and tubers,850.0,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2016-02-15,Maize (white) - Retail,KG,cereals and tubers,1000.0,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2016-03-15,Maize (white) - Retail,KG,cereals and tubers,1000.0,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2016-04-15,Maize (white) - Retail,KG,cereals and tubers,1000.0,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2016-05-15,Maize (white) - Retail,KG,cereals and tubers,825.0,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2016-06-15,Maize (white) - Retail,KG,cereals and tubers,1025.0,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2016-07-15,Maize (white) - Retail,KG,cereals and tubers,1033.0,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2016-08-15,Maize (white) - Retail,KG,cereals and tubers,1000.0,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2016-09-15,Maize (white) - Retail,KG,cereals and tubers,1000.0,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2016-11-15,Maize (white) - Retail,KG,cereals and tubers,1100.0,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2016-12-15,Maize (white) - Retail,KG,cereals and tubers,1200.0,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2017-01-15,Maize (white) - Retail,KG,cereals and tubers,1200.0,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2017-02-15,Maize (white) - Retail,KG,cereals and tubers,1300.0,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2017-03-15,Maize (white) - Retail,KG,cereals and tubers,1400.0,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2017-04-15,Maize (white) - Retail,KG,cereals and tubers,1775.0,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2017-05-15,Maize (white) - Retail,KG,cereals and tubers,2000.0,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2017-08-15,Maize (white) - Retail,KG,cereals and tubers,1133.0,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2017-09-15,Maize (white) - Retail,KG,cereals and tubers,1200.0,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2017-11-15,Maize (white) - Retail,KG,cereals and tubers,733.0,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2017-12-15,Maize (white) - Retail,KG,cereals and tubers,900.0,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2018-01-15,Maize (white) - Retail,KG,cereals and tubers,1000.0,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2018-02-15,Maize (white) - Retail,KG,cereals and tubers,1000.0,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2018-03-15,Maize (white) - Retail,KG,cereals and tubers,900.0,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2018-04-15,Maize (white) - Retail,KG,cereals and tubers,800.0,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2018-05-15,Maize (white) - Retail,KG,cereals and tubers,800.0,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2018-06-15,Maize (white) - Retail,KG,cereals and tubers,800.0,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2018-10-15,Maize (white) - Retail,KG,cereals and tubers,600.0,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2018-11-15,Maize (white) - Retail,KG,cereals and tubers,483.0,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2019-01-15,Maize (white) - Retail,KG,cereals and tubers,575.0,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2019-02-15,Maize (white) - Retail,KG,cereals and tubers,733.0,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2019-03-15,Maize (white) - Retail,KG,cereals and tubers,950.0,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2019-04-15,Maize (white) - Retail,KG,cereals and tubers,1350.0,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2019-05-15,Maize (white) - Retail,KG,cereals and tubers,1550.0,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2019-06-15,Maize (white) - Retail,KG,cereals and tubers,1600.0,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2019-07-15,Maize (white) - Retail,KG,cereals and tubers,1525.0,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2019-08-15,Maize (white) - Retail,KG,cereals and tubers,1533.3333,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2019-09-15,Maize (white) - Retail,KG,cereals and tubers,1366.6667,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2019-10-15,Maize (white) - Retail,KG,cereals and tubers,1200.0,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2019-11-15,Maize (white) - Retail,KG,cereals and tubers,1200.0,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2019-12-15,Maize (white) - Retail,KG,cereals and tubers,1200.0,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2020-01-15,Maize (white) - Retail,KG,cereals and tubers,1125.0,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2020-02-15,Maize (white) - Retail,KG,cereals and tubers,1125.0,UGX,Uganda,Lira,47082,Lira,263,67,15,5,1,263_67_15_5,
2011-04-15,Millet - Retail,KG,cereals and tubers,850.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2011-05-15,Millet - Retail,KG,cereals and tubers,1133.3333,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2011-06-15,Millet - Retail,KG,cereals and tubers,1000.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2011-07-15,Millet - Retail,KG,cereals and tubers,1100.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2011-08-15,Millet - Retail,KG,cereals and tubers,1211.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2011-09-15,Millet - Retail,KG,cereals and tubers,1000.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2011-10-15,Millet - Retail,KG,cereals and tubers,1057.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2011-11-15,Millet - Retail,KG,cereals and tubers,1127.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2011-12-15,Millet - Retail,KG,cereals and tubers,1167.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2012-01-15,Millet - Retail,KG,cereals and tubers,1200.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2012-02-15,Millet - Retail,KG,cereals and tubers,1250.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2012-03-15,Millet - Retail,KG,cereals and tubers,1300.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2012-04-15,Millet - Retail,KG,cereals and tubers,1375.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2012-05-15,Millet - Retail,KG,cereals and tubers,1700.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2012-06-15,Millet - Retail,KG,cereals and tubers,1750.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2012-07-15,Millet - Retail,KG,cereals and tubers,1900.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2012-08-15,Millet - Retail,KG,cereals and tubers,1525.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2012-09-15,Millet - Retail,KG,cereals and tubers,913.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2012-10-15,Millet - Retail,KG,cereals and tubers,1135.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2012-11-15,Millet - Retail,KG,cereals and tubers,1200.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2012-12-15,Millet - Retail,KG,cereals and tubers,1200.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2013-01-15,Millet - Retail,KG,cereals and tubers,1200.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2013-02-15,Millet - Retail,KG,cereals and tubers,1200.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2013-03-15,Millet - Retail,KG,cereals and tubers,1116.6,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2013-04-15,Millet - Retail,KG,cereals and tubers,1450.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2013-05-15,Millet - Retail,KG,cereals and tubers,1296.8,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2013-06-15,Millet - Retail,KG,cereals and tubers,1116.6,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2013-07-15,Millet - Retail,KG,cereals and tubers,1273.4,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2013-08-15,Millet - Retail,KG,cereals and tubers,1266.75,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2013-09-15,Millet - Retail,KG,cereals and tubers,1417.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2013-10-15,Millet - Retail,KG,cereals and tubers,1407.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2013-11-15,Millet - Retail,KG,cereals and tubers,1400.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2013-12-15,Millet - Retail,KG,cereals and tubers,1400.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2014-01-15,Millet - Retail,KG,cereals and tubers,1511.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2014-02-15,Millet - Retail,KG,cereals and tubers,1500.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2014-03-15,Millet - Retail,KG,cereals and tubers,1425.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2014-04-15,Millet - Retail,KG,cereals and tubers,1590.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2014-05-15,Millet - Retail,KG,cereals and tubers,1663.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2014-06-15,Millet - Retail,KG,cereals and tubers,1600.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2014-07-15,Millet - Retail,KG,cereals and tubers,1450.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2014-08-15,Millet - Retail,KG,cereals and tubers,1325.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2014-09-15,Millet - Retail,KG,cereals and tubers,1425.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2014-10-15,Millet - Retail,KG,cereals and tubers,1275.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2014-11-15,Millet - Retail,KG,cereals and tubers,1212.5,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2014-12-15,Millet - Retail,KG,cereals and tubers,1200.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2015-01-15,Millet - Retail,KG,cereals and tubers,1250.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2015-02-15,Millet - Retail,KG,cereals and tubers,1350.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2015-03-15,Millet - Retail,KG,cereals and tubers,1200.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2015-04-15,Millet - Retail,KG,cereals and tubers,1400.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2015-05-15,Millet - Retail,KG,cereals and tubers,1500.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2015-06-15,Millet - Retail,KG,cereals and tubers,1433.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2015-07-15,Millet - Retail,KG,cereals and tubers,1325.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2015-08-15,Millet - Retail,KG,cereals and tubers,1225.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2015-09-15,Millet - Retail,KG,cereals and tubers,1175.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2015-10-15,Millet - Retail,KG,cereals and tubers,1500.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2015-11-15,Millet - Retail,KG,cereals and tubers,1400.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2015-12-15,Millet - Retail,KG,cereals and tubers,1200.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2016-01-15,Millet - Retail,KG,cereals and tubers,1275.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2016-02-15,Millet - Retail,KG,cereals and tubers,1225.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2016-03-15,Millet - Retail,KG,cereals and tubers,1200.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2016-04-15,Millet - Retail,KG,cereals and tubers,1300.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2016-05-15,Millet - Retail,KG,cereals and tubers,1400.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2016-06-15,Millet - Retail,KG,cereals and tubers,1300.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2016-07-15,Millet - Retail,KG,cereals and tubers,1400.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2016-08-15,Millet - Retail,KG,cereals and tubers,1600.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2016-09-15,Millet - Retail,KG,cereals and tubers,1467.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2016-11-15,Millet - Retail,KG,cereals and tubers,1675.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2016-12-15,Millet - Retail,KG,cereals and tubers,1975.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2017-01-15,Millet - Retail,KG,cereals and tubers,2333.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2017-02-15,Millet - Retail,KG,cereals and tubers,2300.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2017-03-15,Millet - Retail,KG,cereals and tubers,2400.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2017-04-15,Millet - Retail,KG,cereals and tubers,2800.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2017-05-15,Millet - Retail,KG,cereals and tubers,3333.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2017-08-15,Millet - Retail,KG,cereals and tubers,1867.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2017-09-15,Millet - Retail,KG,cereals and tubers,2000.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2017-11-15,Millet - Retail,KG,cereals and tubers,1933.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2017-12-15,Millet - Retail,KG,cereals and tubers,2000.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2018-01-15,Millet - Retail,KG,cereals and tubers,2000.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2018-02-15,Millet - Retail,KG,cereals and tubers,2000.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2018-03-15,Millet - Retail,KG,cereals and tubers,2000.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2018-04-15,Millet - Retail,KG,cereals and tubers,2000.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2018-05-15,Millet - Retail,KG,cereals and tubers,2200.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2018-06-15,Millet - Retail,KG,cereals and tubers,2500.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2018-10-15,Millet - Retail,KG,cereals and tubers,1433.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2018-11-15,Millet - Retail,KG,cereals and tubers,1400.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2019-01-15,Millet - Retail,KG,cereals and tubers,1350.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2019-02-15,Millet - Retail,KG,cereals and tubers,1300.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2019-03-15,Millet - Retail,KG,cereals and tubers,1400.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2019-04-15,Millet - Retail,KG,cereals and tubers,1700.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2019-05-15,Millet - Retail,KG,cereals and tubers,1450.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2019-06-15,Millet - Retail,KG,cereals and tubers,1500.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2019-07-15,Millet - Retail,KG,cereals and tubers,1450.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2019-08-15,Millet - Retail,KG,cereals and tubers,1433.3333,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2019-09-15,Millet - Retail,KG,cereals and tubers,1466.6667,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2019-10-15,Millet - Retail,KG,cereals and tubers,1400.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2019-11-15,Millet - Retail,KG,cereals and tubers,1425.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2019-12-15,Millet - Retail,KG,cereals and tubers,1400.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2020-01-15,Millet - Retail,KG,cereals and tubers,1350.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2020-02-15,Millet - Retail,KG,cereals and tubers,1200.0,UGX,Uganda,Lira,47082,Lira,263,73,15,5,1,263_73_15_5,
2010-01-15,Cassava flour - Wholesale,KG,cereals and tubers,776.92,UGX,Uganda,Lira,47082,Lira,263,74,14,5,1,263_74_14_5,
2010-02-15,Cassava flour - Wholesale,KG,cereals and tubers,681.82,UGX,Uganda,Lira,47082,Lira,263,74,14,5,1,263_74_14_5,
2010-03-15,Cassava flour - Wholesale,KG,cereals and tubers,792.86,UGX,Uganda,Lira,47082,Lira,263,74,14,5,1,263_74_14_5,
2010-04-15,Cassava flour - Wholesale,KG,cereals and tubers,833.33,UGX,Uganda,Lira,47082,Lira,263,74,14,5,1,263_74_14_5,
2010-05-15,Cassava flour - Wholesale,KG,cereals and tubers,800.0,UGX,Uganda,Lira,47082,Lira,263,74,14,5,1,263_74_14_5,
2010-06-15,Cassava flour - Wholesale,KG,cereals and tubers,800.0,UGX,Uganda,Lira,47082,Lira,263,74,14,5,1,263_74_14_5,
2010-07-15,Cassava flour - Wholesale,KG,cereals and tubers,276.92,UGX,Uganda,Lira,47082,Lira,263,74,14,5,1,263_74_14_5,
2010-08-15,Cassava flour - Wholesale,KG,cereals and tubers,579.17,UGX,Uganda,Lira,47082,Lira,263,74,14,5,1,263_74_14_5,
2010-09-15,Cassava flour - Wholesale,KG,cereals and tubers,766.67,UGX,Uganda,Lira,47082,Lira,263,74,14,5,1,263_74_14_5,
2010-10-15,Cassava flour - Wholesale,KG,cereals and tubers,681.82,UGX,Uganda,Lira,47082,Lira,263,74,14,5,1,263_74_14_5,
2010-11-15,Cassava flour - Wholesale,KG,cereals and tubers,500.0,UGX,Uganda,Lira,47082,Lira,263,74,14,5,1,263_74_14_5,
2010-12-15,Cassava flour - Wholesale,KG,cereals and tubers,500.0,UGX,Uganda,Lira,47082,Lira,263,74,14,5,1,263_74_14_5,
2011-01-15,Cassava flour - Wholesale,KG,cereals and tubers,500.0,UGX,Uganda,Lira,47082,Lira,263,74,14,5,1,263_74_14_5,
2011-02-15,Cassava flour - Wholesale,KG,cereals and tubers,500.0,UGX,Uganda,Lira,47082,Lira,263,74,14,5,1,263_74_14_5,
2011-03-15,Cassava flour - Wholesale,KG,cereals and tubers,500.0,UGX,Uganda,Lira,47082,Lira,263,74,14,5,1,263_74_14_5,
2011-04-15,Cassava flour - Wholesale,KG,cereals and tubers,780.0,UGX,Uganda,Lira,47082,Lira,263,74,14,5,1,263_74_14_5,
2011-05-15,Cassava flour - Wholesale,KG,cereals and tubers,1120.0,UGX,Uganda,Lira,47082,Lira,263,74,14,5,1,263_74_14_5,
2011-08-15,Cassava flour - Wholesale,KG,cereals and tubers,690.0,UGX,Uganda,Lira,47082,Lira,263,74,14,5,1,263_74_14_5,
2011-09-15,Cassava flour - Wholesale,KG,cereals and tubers,640.0,UGX,Uganda,Lira,47082,Lira,263,74,14,5,1,263_74_14_5,
2011-10-15,Cassava flour - Wholesale,KG,cereals and tubers,880.0,UGX,Uganda,Lira,47082,Lira,263,74,14,5,1,263_74_14_5,
2011-11-15,Cassava flour - Wholesale,KG,cereals and tubers,1130.0,UGX,Uganda,Lira,47082,Lira,263,74,14,5,1,263_74_14_5,
2011-12-15,Cassava flour - Wholesale,KG,cereals and tubers,1210.0,UGX,Uganda,Lira,47082,Lira,263,74,14,5,1,263_74_14_5,
2012-01-15,Cassava flour - Wholesale,KG,cereals and tubers,1090.0,UGX,Uganda,Lira,47082,Lira,263,74,14,5,1,263_74_14_5,
2012-02-15,Cassava flour - Wholesale,KG,cereals and tubers,900.0,UGX,Uganda,Lira,47082,Lira,263,74,14,5,1,263_74_14_5,
2012-03-15,Cassava flour - Wholesale,KG,cereals and tubers,810.0,UGX,Uganda,Lira,47082,Lira,263,74,14,5,1,263_74_14_5,
2012-04-15,Cassava flour - Wholesale,KG,cereals and tubers,810.0,UGX,Uganda,Lira,47082,Lira,263,74,14,5,1,263_74_14_5,
2012-05-15,Cassava flour - Wholesale,KG,cereals and tubers,1000.0,UGX,Uganda,Lira,47082,Lira,263,74,14,5,1,263_74_14_5,
2012-06-15,Cassava flour - Wholesale,KG,cereals and tubers,1000.0,UGX,Uganda,Lira,47082,Lira,263,74,14,5,1,263_74_14_5,
2012-07-15,Cassava flour - Wholesale,KG,cereals and tubers,1000.0,UGX,Uganda,Lira,47082,Lira,263,74,14,5,1,263_74_14_5,
2012-08-15,Cassava flour - Wholesale,KG,cereals and tubers,910.0,UGX,Uganda,Lira,47082,Lira,263,74,14,5,1,263_74_14_5,
2012-09-15,Cassava flour - Wholesale,KG,cereals and tubers,800.0,UGX,Uganda,Lira,47082,Lira,263,74,14,5,1,263_74_14_5,
2012-10-15,Cassava flour - Wholesale,KG,cereals and tubers,810.0,UGX,Uganda,Lira,47082,Lira,263,74,14,5,1,263_74_14_5,
